,Cust Info,Credit Info,Score
123,"Caroll AnnCaroll AnnCarollCaroll,Sample nan nan 100 Main Strt Apt. 1 Frankfort nan Frankfurt KY 406011234 1977-04-01 00:00:00","Carol Ann Sample nan nan 100 Main Street Apt. 1 Frankfort, KY 40601-1234 Breckiridge County nan Frankfort Kentucky 40601-1234 1977-04-01 00:00:00",0.7348094335140691
124,"Kimberly nan SampleKimberly, nan nan 123 Confident AVENUE Frankfort nan Frankforte K Y 4062 1980-07-15 00:00:00","Kim nan Sample nan nan 123 Confident AVE Frankfort, KY 40622 nan Frankfort Kentucky 40622 1980-07-15 00:00:00",0.8133257084405583
125,"Zac nan Zac,,Sample nan nan 123 Sample Strt Apt. 2 Frankfort nan Frank fort Kentuky 40622' 2003-01-01 00:00:00","Zachary nan Sample nan nan 123 Sample Street Apt. 2 Frankfort, KY 40622 nan Frankfort Kentucky 40622 2003-01-01 00:00:00",0.8512565307587486
126,"Johnny nan ,Sample,Johnny nan nan 123 Sample Strt Apt. 2 Frankfurt nan Frankfort- Kantucky 40622"" 1980-07-15 00:00:00","John nan Sample nan nan 123 Sample Street Apt. 2 Frankfort, KY 40622 nan Frankfort Kentucky 40622 1980-07-15 00:00:00",0.854418125785247
127,"Nicol nan Sample,,Nicol nan nan 100 Main Strt Apt. 1 Frankfort nan FF Kentuckyy ""40601-0000"" 1977-04-01 00:00:00","Nick nan Sample nan nan 100 Main Street Apt. 1 Frankfort, KY 40601-0000 Breckinridge County nan nan Kentucky 40601-0000 1977-04-01 00:00:00",0.8454057513133806
128,"Janic Liz Liz,Janic,Sample nan nan 434 Sample Strt Apt. 2 Frankfort nan Frankf Kentuck 40622_ 2003-01-01 00:00:00","Janice Elizabeth Sample nan nan 434 Sample Street Apt. 2 Frankfort, KY 40622 nan nan Kentucky 40622 2003-01-01 00:00:00",0.7507759960689285
129,"Jelan nan Sample,Jelan, nan nan 123 N Main Strt Apt. 1 Baton Rouge nan BatonRougue LA 70806-_0000 1973-10-10 00:00:00","Jelani nan Sample nan nan 123 North Main Street Apt. 1 Baton Rouge, LA 70806-1234 nan Baton Rougue Louisiana 70806-0000 1973-10-10 00:00:00",0.834965721446866
130,"ThorO IDVIKING ThorO, IDVIKINGOdinson nan nan 520 Nursery Avenida Metaire nan Meltaire L A 76005987 1999-02-19 00:00:00","Thor IDVIKING.com Odinson nan nan 520 Nursery Avenue Metaire, LA 76005-0000 nan Metaire Louisiana 76005 1999-02-19 00:00:00",0.7247430753394787
131,"Jeff J P J P, ParsonsJeff nan nan RR 2 Box 20 LT 4 Nor way nan Norways M E 04268' nan","Jeffrey  J Parsons nan nan RR 2 Box 20 LT 4 Norway, ME 04268 nan Norway Maine 04268 nan",0.76271276980969
132,"NickS nan Sample, NickS nan nan 123 State Strt Apt 1 Augusta nan Augustan ME 04330 1234 1967-01-12 00:00:00","Nick nan Sample nan nan 123 State Street Apt 1 Augusta, ME 04330-1234 nan Augusta Maine 04330-1234 1967-01-12 00:00:00",0.8685990362153794
133,"LoriVoorna Avoornas Avoornas, LoriVoornaVoornas nan nan 18 North Street #2, Portland nan Port-land Main 04101"" 1965-09-12 00:00:00","Lori A Voornas nan nan 18 North St #2 Portland, ME 04101 nan Portland Maine 04101 1965-09-12 00:00:00",0.760638829255665
134,"SampleNick nan Sample, SampleNick nan nan 1 Tenth Strt Apt 1 Augusta nan August Mainne 04330- 1967-01-12 00:00:00","Nick nan Sample nan nan 1 Tenth Street Apt 1 Augusta, ME 04330-1234 nan Augusta Maine 04330 1967-01-12 00:00:00",0.8342797655898935
135,"Juls J W Summers Juls, Summers nan nan 6969 Summerside Boul Portland nan Agusta Mainee 04101_ 1981-01-17 00:00:00","Julie W Summers nan nan 6969 Summerside Blvd Portland, ME 04101 nan nan Maine 04101 1981-01-17 00:00:00",0.7642171012073583
136,"Connor, S S, Connor Sample, Connor, S nan Jr, 123 N Main Strt Apt. 1 Augusta nan Augusta, Maine Maiine 04330_ nan","Connor S Sample nan Jr 123 North Main Street Apt. 1 Augusta, ME 04330-1234 nan Augusta Maine 04330 nan",0.7467286566323437
137,"Jane, Diane Di Jane, DianeDi, Sample nan nan 123 Any Strt Burnie MD 21062 nan Burni MD 21062-98 1985-07-07 00:00:00",Jane Diane Sample nan nan 123 Any Street Burnie MD 21062 nan Burnie Maryland 21062 1985-07-07 00:00:00,0.8832083446486337
138,"Jason, Sample Thomas Thom ThomSample, Jason, Sample Thomas nan nan 123 Any Strt Burnie MD 21062 nan GlenBurnie Md. 21062-36 1992-02-18 00:00:00",Jason Thomas Sample nan nan 123 Any Street Burnie MD 21062 nan Glen Burnie Maryland 21062 1992-02-18 00:00:00,0.8574560831197447
139,"DianeJane Dian SampleDian, DianeJane nan nan 123 Any Strt Glen Burnie MD 21062 nan Glenn Burnie M D 21062-7876 1985-07-07 00:00:00",Jane Diane Sample nan nan 123 Any Street Glen Burnie MD 21062 nan Glen Burnie Maryland 21062 1985-07-07 00:00:00,0.8276408817690651
140,"Firstt Middl MiddleFirst, Last Name nan nan 1 Copley Place Boston MA 02116-6592 nan Bos. Massachusetts 02116_6592 1955-01-22 00:00:00",First Middle Last Name nan nan 1 Copley PL Boston MA 02116-6592 nan Boston Massachusetts 02116-6592 1955-01-22 00:00:00,0.8447418837575276
141,"Con nor nan SampleCon nor,  nan nan 123 N Mn Strt Apt. 1 N Quincy nan NorthQuincy Mass. ""02171-1748"" 1959-01-12 00:00:00","Connor nan Sample nan nan 123 North Main Street Apt. 1 North Quincy, MA 02171-1748 nan North Quincy Massachusetts 02171-1748 1959-01-12 00:00:00",0.7271614469220993
142,"Avvery  nan Avvery , , Sample nan nan 123 NE Main Strt Apt. 1 N Quincy nan NQuincy MA 02171-1748' 1997-01-12 00:00:00","Avery  nan Sample nan nan 123 North Main Street Apt. 1 North Quincy, MA 02171-1748 nan nan Massachusetts 02171-1748 1997-01-12 00:00:00",0.8410098180364368
143,"Con nor nan , Sample, Con nor nan nan 123 NW Main Strt Apt. 1 N Quincy nan N Quincy M A 2171-1748 1959-01-12 00:00:00","Connor nan Sample nan nan 123 North Main Street Apt. 1 North Quincy, MA 02171-1748 nan North Quincy Massachusetts 02171-1748 1959-01-12 00:00:00",0.7264831572567789
144,"Haylley nan Sample, , Haylley nan nan 123 NorthEast Main Str Apt. 1 N Quincy nan Quincee Masssachusetts 02171-174 2000-01-12 00:00:00","Hayley nan Sample nan nan 123 North Main Street Apt. 1 North Quincy, MA 02171-1748 nan nan Massachusetts 02171-1748 2000-01-12 00:00:00",0.7809376881766913
145,"Janicee  nan , Janicee , Sample nan nan 123 N Main Str Apt. 1 N Quincy SW nan Quince Massachusets 0216-1748 1993-01-12 00:00:00","Janice  nan Sample nan nan 123 North Main Street Apt. 1 North Quincy, MA 02169-1748 nan nan Massachusetts 02169-1748 1993-01-12 00:00:00",0.7809376881766913
146,"Drew  Joe Markel, Drew , Joe nan nan York Driv Troy nan Troyy MI 0216-17489 nan","Andrew  Joseph Markel nan nan York Dr Troy, MI nan Troy Michigan nan nan",0.7365695637359869
147,"Jun Maria Jun ,MariaSample nan nan 123 Nor State St. Lansing nan Lansingg M I 48918-000 1984-05-01 00:00:00","June Marie Sample nan nan 123 North State St. Lansing, MI 48918-0000 nan Lansing Michigan 48918-0000 1984-05-01 00:00:00",0.7302967433402214
148,"Ann Carrie Carrie ,DriverAnn nan nan 123 Some place Any town nan Any town Mich. 48918-0009 1987-10-15 00:00:00","Anne Carr Driver nan nan 123 Someplace Anytown, MI 48918-0000 nan Anytown Michigan 48918-0000 1987-10-15 00:00:00",0.5926377579897537
149,"JuneM Mary Sample ,MaryJuneM nan nan 123 N State St. Lansing nan Lanssing Michigen 48918-009 1984-05-01 00:00:00","June Marie Sample nan nan 123 North State St. Lansing, MI 48918-0000 nan Lansing Michigan 48918-0000 1984-05-01 00:00:00",0.7789621985578677
150,"S.Mateo nan  ,S.MateoSample nan nan 123 NN State St. Lansing nan Lanssing Michigann 48918-9999 1996-08-10 00:00:00","Mateo nan Sample nan nan 123 North State St. Lansing, MI 48918-0000 nan nan Michigan 48918-0000 1996-08-10 00:00:00",0.8498365855987975
151,"JDP Do Public ,JDPDo nan nan 123 SomeplaceAnytown nan Lan sing Micchigan 48918- 1948-09-12 00:00:00","John Doe Public nan nan 123 Someplace Anytown, MI 48918-0000 nan nan Michigan 48918-0000 1948-09-12 00:00:00",0.7581425055034353
152,"Av nan Av ,Sample nan nan 123/3 North State St. Lansing nan Lansing MI  Mmichigan 48918-- 2018-09-01 00:00:00","Avery nan Sample nan nan 123 North State St. Lansing, MI 48918-0000 nan nan Michigan 48918-0000 2018-09-01 00:00:00",0.8616404368553292
153,"Gayly Eliza Sample ,Gayly nan nan 123 Main Str NW Minneapolis nan Minneapolis, MN MN 12345-0009 1958-05-22 00:00:00","Gayle Elizabeth Sample nan nan 123 Main Street Northwest Minneapolis, MN 12345-0000 nan Minneapolis Minnesota 12345-0000 1958-05-22 00:00:00",0.7711403083390078
154,"Junee MarieSamp;e JuneeMarieSamp;e ,Sample nan nan 123 Bloomington Avenu Minneapolis nan Minneappolis M N 55417-12345 2001-08-20 00:00:00","Jun Marie Sample nan nan 123 Bloomington Ave Minneapolis, MN 55417-1234 nan nan Minnesota 55417-1234 2001-08-20 00:00:00",0.7905694150420949
155,"A JosephA JosephASample ,A nan nan 456 Bloomington Avn Minneapolis nan Minneapolis Minn. 55417-123 1957-08-15 00:00:00","Avery Joseph Sample nan nan 456 Bloomington Ave Minneapolis, MN 55417-1234 nan Minneapolis Minnesota 55417-1234 1957-08-15 00:00:00",0.7884045093492034
156,"Jo GeorgeJO IngramGeorgeJO ,Jo nan nan 123 Main Str Small Town nan Sm Town MS 39999-98765 1948-12-31 00:00:00","Joseph George Ingram nan nan 123 Main Street Small Town, MS  39999 nan Small Town Mississippi 39999 1948-12-31 00:00:00",0.8002501172485684
157,"ConnorM Msample MsampleConnorM ,Sample nan Jr , 123 Main StrJackson nan Jacksonn M S 39216=1234 1967-01-12 00:00:00","Connor M Sample nan Jr 123 Main Street Jackson, MS  39216-1234 nan Jackson Mississippi 39216-1234 1967-01-12 00:00:00",0.7698003589195009
158,"Jani nan SampleJani , nan nan 123 Main Str, Jackson nan Jack sonn Miss. 39216==1234 1999-01-12 00:00:00","Janice nan Sample nan nan 123 Main Street Jackson, MS  39216-1234 nan nan Mississippi 39216-1234 1999-01-12 00:00:00",0.8578164469184382
159,"Marc, nan Marc, , ,Sample nan nan 123 Mn Str Jackson nan Jack son Misssissippi 39205 1992-01-12 00:00:00","Mark,  nan Sample nan nan 123 Main Street Jackson, MS  39216-1234 nan nan Mississippi 39204 1992-01-12 00:00:00",0.7889609303340034
